scene_id,im_id,obj_id,x_offset,y_offset,z_offset,x_angle,y_angle,z_angle
54,1,3,-13.154169856184756,58.64035116605492,166.25953700267758,56.464182530920716,-20.917500597839318,-85.01317527248256
54,32,3,-7.982145359915458,73.2092959595742,369.4781567756031,44.69529884101139,-20.29184290121563,-105.60345825992243
54,38,3,-120.38082803958474,-126.36405259360924,-1335.9495815347932,132.29483205267067,-42.53247371722999,71.79449396190182
54,43,3,-1.165426759880141,-60.49563925667917,-239.67471650921004,-56.41955659023464,-11.152541888772395,-88.66497487816027
54,50,3,20.32399695294538,27.340298876178238,690.4210854170817,130.00989318997708,-28.071899449267878,14.602529333081307
54,56,3,-110.93816496069383,-43.07838127229407,-168.34604470479223,-133.2895349957971,5.844420768803972,133.08623444462393
54,63,3,22.5383180258943,7.939105840504439,191.10586047062066,-60.12479578727251,-6.766287247003848,-37.444241404047716
54,81,3,-26.18647890153359,-25.084522849671984,-161.80777548639367,-53.26397922819861,-23.084939716805465,-19.418690426205
54,86,3,4.412073325311226,10.628958501288025,137.6219658875193,150.85903381105894,-80.18955152117759,127.89525934932183
54,514,3,-28.750526855691795,-20.8332939525273,-292.5679255185414,-11.322361217241973,-24.156674580398306,7.385530050696504
54,524,3,3.5501793920861635,-10.366816948096059,648.3188300459026,-86.03402911336242,54.62854198399334,-24.78409322221832
54,537,3,44.02462971440197,5.022483904090464,485.3906407049472,-47.111537261651776,9.835523968078132,-66.13604046750314
54,543,3,-24.538167854053306,-40.57241197671212,-349.51511874971357,7.155447405893379,-17.811638630811828,2.6261369021778957
54,560,3,-37.36576200804378,7.518638870111147,-172.345562171167,134.20576090648194,-26.46179339790455,-38.68992652971356
54,561,3,-28.342372220258056,27.723870791898534,-33.776909533650496,122.837823895782,-12.813529660157,-45.833417037129536
54,568,3,-26.808244680965192,-10.217978882030422,-438.93762326494686,170.30938392386884,-15.302421008343341,-13.674856243396329
54,577,3,2.9642757093359533,23.83809245369639,220.52084538356235,-138.96453694394864,-59.80129287134198,-154.2121480857076
54,583,3,-31.02287540129418,-4.34285532539181,-283.7453473027065,106.49471468410546,-15.239296261881881,-39.576704821904556
54,588,3,-33.19181262179848,91.78756102405946,273.59252242201967,125.03637171776957,53.60646023389104,-130.99407886404538
54,589,3,-22.58887946027498,-23.097538755396457,-80.56149824868874,51.20282697900525,1.0772237929973383,-34.86893845674374
54,598,3,-26.19301612380226,-38.589922899441916,-173.38379120135312,-32.894900630320436,-37.744196831303235,-10.794525276781238
54,604,3,31.06312315436411,2.167771041282421,448.42851501194457,-38.87775767771283,22.602525134554096,-71.26998436813896
54,681,3,3.688229767349167,-11.82012215613237,255.50472302351693,4.716390014625016,21.941081992966254,-92.66909557013747
54,741,3,-65.57429353412111,95.03607599278598,509.0834097172891,68.19443195273855,3.339837097301081,152.02841890251887
54,866,3,-111.71492006241837,-24.286106999319756,42.8700139777128,-88.60164316296708,26.407029783597118,64.56978955127832
54,1012,3,37.847601334045486,24.002656977860084,285.1043928378713,-78.31410181790552,-40.31164141184786,-93.17734963838569
54,1024,3,-128.78040226947553,-122.492367115564,-470.550767689464,-72.07968431209551,13.189403164877982,-4.582391453647148
54,1025,3,57.91608174449826,107.80182076233383,531.5735241268051,-102.03348855132424,-54.36621269009926,96.96670781764959
54,1028,3,-19.233533178379602,-13.912810211562572,34.7265627069977,-49.742354062950334,23.517973322532075,9.81177834041989
54,1032,3,95.4796190930288,36.29856015321768,451.6322899525692,-67.03643904963948,-1.491982188478191,-50.46816091998162
54,1033,3,23.073783822368043,90.42090237473731,552.4719341197177,-157.63824738530158,-15.255309521079898,154.388002302281
54,1039,3,48.72996196910042,19.633637557017167,-83.02024921925067,78.07341524173142,60.54032038212959,-111.63948388356432
54,1042,3,-41.67549371765408,-33.926960496848054,-132.9099993263534,-25.068056333333196,19.925951963035764,-7.899522555065172
54,1068,3,-42.63781618108355,-27.921510087389805,-216.15776162811585,-27.714051045837124,-0.9845348549581402,-9.794228133415142
54,1080,3,4.264088802569816,20.49664750022616,303.1370989883726,-74.3791123310734,-42.99432853959573,-66.14906311003371
54,1083,3,62.030818211569056,95.05024177434,843.5419671501811,-7.395919628345631,-30.645293193799482,88.26839454501729
54,1089,3,-17.23343626549827,0.3975436204914189,29.57338384326181,-17.283308720207977,46.763991845462954,0.07016690817614193
54,1096,3,74.66637968410733,98.76939588586714,843.9302189883522,-7.335525708315066,-30.6365611342439,87.77267443280357
54,1106,3,-16.315168990037023,42.13613482659284,8.284096452935387,108.87967900229037,-16.21084204309754,-124.47119252171231
54,1110,3,15.216851008004227,73.69873703094993,334.83595843733417,67.74293778352758,0.4766482648020909,-80.5396692583448
54,1111,3,57.11483265669469,-29.797612561626863,0.704861997403782,0.9326113361769958,40.65861884786109,-43.17504934194162
54,1134,3,22.66238744946995,100.76831818644581,884.0594835017953,-12.862393831296766,-30.26961854776947,87.60046170313323
54,1178,3,1.9312579081706964,113.64359742305976,701.7793225578791,168.2485772077918,-64.65816230254534,-2.180534539847127
54,1355,3,50.20198028631147,105.42783219792531,557.0993412199782,115.48618728839195,32.42952008717794,-87.1969950448585
54,1539,3,76.82451309178005,121.41977654198371,879.3960077591641,-25.23085483658248,-25.210609868465966,88.56232343480771
54,1543,3,-49.22058556295664,-33.64103072087899,-480.17072309593334,107.08590442238747,-12.509692702771407,-24.882813346996393
54,1547,3,-41.242973986733986,-74.28936036287479,-404.563674327389,-178.96246384223417,63.741825781137024,158.16431278375057
54,1573,3,-104.33402899826194,-64.84352541933217,42.80062277131833,129.7086432965271,-28.454840634407216,82.21297657700376
54,1585,3,-56.443519072954274,-35.958591203707485,-410.99028232316755,130.21106804696458,3.9446652559984394,2.8581514020689087
54,1595,3,-47.844971257642314,-39.85840877402232,-245.37927469345016,-13.48460061672174,19.594804594304623,-4.657462182862753
54,1597,3,75.32894484033008,116.41021325270889,862.5921124502353,-28.166834208058194,-24.97024426337285,85.34763802892724
54,1605,3,89.36714352354457,113.44938014886196,863.9115889926103,-27.8463068149295,-25.183592405475512,85.62735006257637
54,1613,3,7.773752394951146,82.59833646232913,532.4964414425968,-126.52076664041323,53.19863022443887,107.46990284294199
54,1619,3,97.74938243464683,120.68270808184492,863.9408003703644,-28.050407990580624,-24.76949027810539,86.36248162701428
54,1625,3,-24.481131573529282,-1.2370941824496242,-60.970025906611,-154.31781512672353,64.7022375457938,163.4447294355064
54,1663,3,102.96808193944206,-1.58526706883448e+18,860.8900381522241,-29.841002445144984,-25.1594245311766,85.13487752387913
54,1844,3,-72.63657471691917,5.7689937740153,-417.4791399909767,131.25492495241244,2.295669616015005,-5.738240374292826
