scene_id,im_id,obj_id,x_offset,y_offset,z_offset,x_angle,y_angle,z_angle
57,1,21,-72.32146726806117,16.561425200481466,-1309.944917498535,-70.28059520191546,-11.712249607665832,144.00294487753064
57,24,21,-39.386285330549754,2.6735978682133617,-792.0860780252181,-82.41193027590262,-5.132297838557221,121.11268620709791
57,38,21,-72.59056891521512,3.9754659848601417,-1291.17078750559,-58.702674022850935,-19.391554609534428,139.75970600726095
57,49,21,-24.74357258113328,-9.425014064589913,-819.1307275906647,-68.87171375443825,-14.399061826688738,123.36460811567318
57,61,21,-54.80462858522132,-17.151662250068313,-1285.8246063985996,-64.93810920641218,-13.107804668546835,136.82974829176857
57,74,21,-40.374334427931544,-22.567517618106933,-1089.2846174281763,-71.4614656578391,-23.29239033412933,125.09671185129879
57,81,21,-25.385063203083014,4.094660387253477,-1064.6599239026245,-57.61143718808171,-23.45944773150598,141.28962031920338
57,88,21,-32.92236827221436,-14.168806646288854,-1390.946573284981,-77.46761951063999,-7.354314807413065,122.2305942872742
57,119,21,-5.071661835361581,3.2954624749580006,-832.62369978879,-64.70825084965912,-15.112939527990582,125.93612572158595
57,246,21,-16.355591468123876,30.132115368637216,-1127.3616713708975,-69.25799065319482,-16.14254354736983,120.41860736830371
57,483,21,-69.43777553794024,-7.542662637270482,-851.1700559842755,38.26033251543108,5.807150773317506,-69.9096095559629
57,518,21,-20.61364098723785,-60.48184038174063,-1275.1212819036775,-72.28783995953368,5.997367086553444,114.95595308525166
57,526,21,-55.00371818196757,-30.53555209358143,-1084.8079034567365,31.3785266490774,1.2793315398563319,-60.46146595843896
57,528,21,-5.506797291727526,-61.518423779040745,-1274.7047129907178,-77.25072810090636,4.948810185528548,126.51976432729575
57,537,21,0.3901507928362786,-58.521621854045115,-1191.7967667654166,-60.68562032783187,6.825719396402213,112.77347571544908
57,541,21,-12.706138484004349,-57.452403010158775,-1319.3607792488474,-72.47205276698439,3.6501853914842552,104.42856448519669
57,553,21,-16.571995652586246,-47.19573156569011,-1505.6392305119193,-70.11571443233196,3.504854915159579,113.7837219444391
57,554,21,-57.47614679475781,-10.823050363005713,-1035.544965399552,25.693566905637883,13.237722977858066,-79.48774483630616
57,565,21,-59.66158829224288,-17.41318147365446,-1226.347584440029,33.06368899792272,2.594723292678614,-56.94071101876436
57,574,21,-83.92232808281155,-32.420760288565354,-1744.397954858921,20.41891828478476,8.160399759978734,-79.59693962183
57,575,21,-55.719554827398134,2.434472866354426,-899.866262236258,32.24152507836988,6.91675645729351,-67.35347997197754
57,584,21,-86.6424178376469,-58.43530896627477,-2520.5941802025627,44.641724333985,-38.89353503096738,-77.783039679455
57,592,21,-40.646552852295265,10.715054405679545,-460.0254032645938,23.925541627292436,15.269632924042925,-90.45120313349406
57,597,21,-9.0749860293695,-48.22885086420491,-1219.5741143507053,-74.19065570464967,-0.2753513662988562,111.9052905119877
57,606,21,-13.137397542235757,-43.853358854862684,-1217.271942141012,-74.66156900683481,-0.08878549529150812,106.7128849824938
57,610,21,-12.144525713650939,-37.87568095038006,-1239.6347992056612,-70.04406374921885,-5.84377894416339,124.3007626038272
57,613,21,-8.95232510769329,-31.593631257029756,-1046.2689001413232,-68.8835936790732,-9.360723779942234,114.43515439063725
57,621,21,-18.159168050765505,-37.77402329329722,-1172.0791749695004,-62.48528995208933,-12.482835272916567,121.20995757826942
57,790,21,-11.071733710176481,-13.1922468935188,-414.9034625038606,-42.1209421213182,-6.862065864357111,95.67991925561535
57,844,21,-71.60109214960544,-102.08446941991362,-1542.0525688324547,31.29040556259697,5.875320898213409,-31.239033470575976
57,978,21,-104.7362188812518,-37.96521590058934,-922.7138451067896,10.30326688860842,20.75937262687877,-21.985115996948842
57,1026,21,-65.8721407695055,-43.11659001774484,-741.1118325056088,5.631202965002968,18.64828217005258,-17.132593598218396
57,1028,21,-80.30842832801983,-51.406878917516934,-949.3067571773681,10.987137668362625,17.272503321012373,-25.422697316964264
57,1035,21,-5.94744806065696,11.817338386631974,-527.6018729346154,-22.234045888605635,-18.67322711150682,170.5404171526824
57,1040,21,-28.180916055665104,-24.506315756931393,-379.9475032134535,-5.565787516921788,3.386557310561704,1.0530224824872285
57,1046,21,-43.21010059815273,-31.125369877176304,-566.613308556625,0.06787680937127524,19.88248823882247,-13.715631362894321
57,1054,21,-26.649572989895297,-19.35449119879754,-279.2535809157482,-5.156056060804405,4.419399932357527,1.6667748835049152
57,1057,21,-65.62766846025755,-37.868326581215996,-861.7228958538287,9.627814850129829,17.279579916697926,-23.191475228933378
