scene_id,im_id,obj_id,x_offset,y_offset,z_offset,x_angle,y_angle,z_angle
51,1,4,-0.10389492867624028,6.464616910141899,-78.21353123005781,-28.217606531683717,-63.73703307207397,79.56801783644805
51,35,4,1.7253886860867738,-10.81001885984385,-114.40380251656131,-22.320675517812898,-75.79515883089549,105.22490796904422
51,56,4,2.8563447365593646,-13.66369006345063,-159.37995345832599,5.639687778662623,-86.77677226920927,140.7512063231835
51,83,4,5.283660086895111,0.28902249150619497,-82.99399962529242,-0.9732213881483838,-75.64997122180235,120.715409325542
51,100,4,6.699055142570117,2.6046481425062,-10.323277116749637,-9.144022748820232,-67.22359682171515,111.71119762252174
51,116,4,1.2716533004472836,-12.567302834378303,-179.30632994054622,-15.488835807415697,-87.80176591904866,114.29379644595718
51,138,4,0.5956003634768336,-3.78432173580169,-157.36595526576752,113.20031729120143,-85.69561877381328,-114.18800199555491
51,169,4,10.572648875270204,-7.099404878998662,-127.96905403312314,138.97059170496792,-80.55217297146113,-85.39920624560271
51,240,4,-13.88690095004415,-13.700435892227205,-245.00204010162088,34.502298071859514,-79.05423110546312,157.30647297401643
51,407,4,2.5350540980653733,-8.547317853102854,-145.88438199149482,46.73215822065134,-68.45291060951014,166.45184795180927
51,515,4,17.668934978010782,12.862122751316193,97.7990669602666,33.85637860317098,-43.321332454149186,149.90226480437343
51,520,4,9.77860408525737,-2.590082990244966,-117.47191155764608,59.45580528989453,-66.33083808662855,168.36589308443402
51,532,4,2.1784212394610165,1.399215831919065,-64.74028903847648,37.35154015288695,-48.44012251883742,152.13816196221433
51,546,4,-1.700666478456725,-12.240173893179488,-179.43368411624692,49.03398909675321,-62.59237178241743,172.2948739366438
51,553,4,-8.110807637706046,-18.4979459699114,-285.6172700943978,64.36276249187661,-61.60890415370308,-173.52047811352648
51,571,4,15.799546784374897,2.5380717561064756,15.793079351338292,37.23127826921649,-46.64989052254517,166.3528275075492
