scene_id,im_id,obj_id,x_offset,y_offset,z_offset,x_angle,y_angle,z_angle
49,1,9,5.010941959936844,2.834158659373159,-38.19427176640329,-1.4749920689446125,0.5656955628546865,0.30664712067476346
49,36,9,3.0713807662144177,2.174808429379901,-26.88556382999434,-2.9257150253759936,1.3956057747678565,3.660359686856892
49,47,9,6.806080325023785,2.5892190968538387,-40.837474239525136,-0.22406316445923571,-0.3040413095533042,0.9523159547871001
49,58,9,5.444495116568717,1.9928650079373895,-41.204061138521865,-1.2818622993494164,-0.24383292815789934,1.7088196625192658
49,65,9,7.644566386535473,3.4322724632087684,-29.07728093898993,1.0865593174184072,-2.8826208688227486,0.04900154480877417
49,73,9,3.6118768707769675,0.3642610505001116,-15.928261289190004,-3.397651162747125,2.6934143845003073,2.2441102227282994
49,91,9,7.962606640950284,0.9201930924661461,-33.97553396063006,-2.088199623538694,-3.051475556860833,0.6337051086700584
49,109,9,2.974073026830311,1.0236045660032884,-1.5038863352634735,-0.21372045546524068,1.8116509122325588,3.0342417089123996
49,125,9,6.107667871096524,1.032541976205855,-6.323791474178961,-0.5318907550860718,-0.710553141360763,0.6770765447984651
49,148,9,5.434740870953121,0.4802157151514166,-37.51606992941993,-3.724500598347888,2.0508410459507247,3.0410262754744775
49,231,9,6.684527212611044,1.2231462029784836,-26.752330661403334,0.008736246028692586,-0.9082489609306432,-0.9849459388705242
49,357,9,-0.2971221169752596,2.064071398067103,18.8139026304882,1.2600049890672123,2.2779291555730308,0.23074214584285022
49,521,9,5.174220023764047,1.877210576457344,-7.815472016320655,0.11977530829825732,3.8457410728450645,4.088617980198986
49,526,9,47.1117685111102,67.91098269461774,-804.3802465988704,-103.56119066198902,-49.52038297558009,-177.57937739989296
49,537,9,5.7428822100727785,2.749954484596234,12.585099344974992,1.7019737440657292,3.5889956183487355,1.775352826551077
49,542,9,5.304404770318044,2.4390117412293613,10.16266194882951,1.146238409402685,2.8521388520824122,2.7612836934285605
49,552,9,5.917195912672252,6.493067618552963,-4.712637418592976,4.8342048071823225,1.8863785201572643,1.722019201269101
49,558,9,11.186143628738886,9.594670636364711,9.604155792476263,-129.0717001236095,-50.906154648635784,-145.17060746964225
49,564,9,5.668292603730105,3.8664479837256778,-4.747070500356472,1.8502735123433727,3.297775636129426,5.033195935190165
49,570,9,7.454851278071246,2.932878858342651,-34.70098881590127,-2.430764705768604,2.27468714399728,4.148698230191423
49,576,9,4.157127697052445,2.166213799356413,-8.265165568531984,-0.26654259093161403,4.959423913126772,3.2031762463876796
49,591,9,4.555872616997895,1.1591008925239272,-1.3663935295227247,-3.022985775431417,2.661698349593934,1.5019931185610804
49,594,9,6.840899504889613,8.013857262665613,27.461522745437037,7.2104473303202345,1.5714950824851026,5.728159408233159
49,617,9,2.6412510034691543,2.5128765193388176,-2.8044761652556645,1.9404429830916334,1.5249184568357537,-1.5369953255174067
49,629,9,12.883613068447154,18.403160208564184,-105.72345866352123,-122.04108779914783,-11.994635308358465,170.20249262776437
49,631,9,1.766563942666842,-5.196662133934673,46.9362457059666,-7.698489025764807,7.979324988449526,7.696887294144716
49,651,9,25.846008548512465,17.50980287176858,-58.20014814874912,174.57169851367146,-61.12349000528052,118.5448522653801
49,669,9,0.8918014612031797,-3.5896761778588697,78.0583533212399,-4.314810086591854,7.618696372717314,7.5107627810722315
49,762,9,14.066791390150634,12.414462237119967,-134.8649461897586,-131.70272202457733,-10.87225570427069,172.45167281958433
49,1024,9,1.6161207381575053,2.278422713434157,-35.79019069325852,-141.2204692208451,-3.4041323944951327,-172.77510083654136
49,1036,9,-16.80783312597039,60.87739162572694,-261.147398250424,-24.487813274689305,-49.63108893012154,56.464847707621026
49,1052,9,9.758992367220149,10.791217121559114,-120.17085951979163,-134.94645856110432,-7.466977097266552,-179.24324107401333
49,1067,9,7.5456786610090205,9.369121083249283,-68.90950370112375,-137.9266669919948,-8.987964264078368,175.42794153002356
49,1095,9,82.40018943145762,48.25047944847045,-946.183053315194,-128.09729815438595,0.9690259611496841,172.7969905158527
49,1102,9,-1.7211567401206125,0.8251294042867139,18.686980520095403,-144.06683216670086,-0.43060199335106314,-171.66077048418595
49,1130,9,0.5992084849206165,3.1564456897360333,-44.02063749582965,-143.86710747722822,-2.0227186810618285,-170.7723427363635
49,1144,9,-2.2753107090598235,2.824034197995248,-59.7465096653566,-143.89713764180215,-3.8487677143324035,-164.73202668662597
49,1150,9,-0.033224493382334686,2.1077235224165287,-6.481918597452022,-139.7107594758657,-1.2138647756002938,-172.66835413467683
49,1157,9,0.6601853410812311,2.143854246992824,-10.718206110166761,-142.35348965206586,-3.8162154016104584,-172.87422761785916
49,1168,9,-5.287173008765187,-3.2887177212428593,56.388677068181664,-148.16197836841187,-6.943596680636573,-166.9097779561455
49,1172,9,19.035520608699784,78.7057344062292,-209.05877397144957,4.326284494619164,-19.612382896195673,-173.0060590900126
49,1179,9,18.49166312860001,7.046095061924093,-194.60194334014363,-145.3814154822395,-4.251662854447348,-174.6338731569642
49,1269,9,33.16007789520372,23.906775590808408,-287.1052664332318,179.85802791572806,-36.062971196978694,-45.41978832126596
49,1491,9,-5.754244730881107,-1.9143001952403078,78.87969595834716,-139.83424737359869,0.0025757728902107086,-170.69265986671974
49,1554,9,2.0469022082270385,68.68612930905553,-457.1049108454232,-128.37290366571065,-83.15588894931705,-43.97506682100709
49,1557,9,-0.9186572521697158,66.2065212947054,77.67715581517746,12.049903678697659,-4.64865070983577,-172.56710315552422
49,1565,9,7.544193221782759,63.29366778818381,-407.3358967772855,-147.64116101570062,-82.6279969837372,-54.72008921746184
49,1568,9,112.59645029559911,132.2865217076131,-1579.6812674349558,-86.32221778096425,7.787754986709864,154.41224584991312
49,1575,9,37.68847843240915,53.77490579164716,-270.20483290224206,-174.03805700384387,-32.789155043869556,-83.68780785672173
49,1582,9,-5.856858607885432,-7.324342690618968,132.38943989746429,-135.7879366637004,-1.7918429508099745,-176.69358041539283
49,1587,9,-2.354625676220408,-6.071338945698816,72.21367934025386,-140.69080833868637,7.796690584932824,-174.68601773914693
49,1592,9,12.765787603271491,-7.835534283778749,42.907872618593956,-146.3892341866661,7.998585906245548,171.50342087266776
49,1595,9,-6.778967858715976,56.1162315193432,122.84502560241356,-71.03424350133358,-8.852083083069589,-179.51380732185842
49,1614,9,32.65047157606753,38.70974423185284,-456.854524206513,-146.73039997912144,33.448812159122454,121.83049248639054
49,1615,9,40.70211451301246,88.17582455993794,-970.2885123022381,-104.13155579985255,2.0538630057095357,177.9772223128536
49,1618,9,-78.99272059350011,148.02815697500634,-2101.785366653674,-104.59872401275433,-35.79153308981186,-126.5610762101343
