scene_id,im_id,obj_id,x_offset,y_offset,z_offset,x_angle,y_angle,z_angle
49,1,3,-4.083007170558872,-1.6987328579628613,-22.47357370774739,-3.3855878418694076,2.3958023388583256,0.10823885960811476
49,36,3,-0.23798533076313078,-0.9807175453576193,-42.94153793972373,-2.707869961264611,-2.271958727810786,0.13381843159363907
49,47,3,0.5811283000858758,0.7219606853429519,-38.930738295997344,-0.7407289573739467,-0.584039827633831,0.22085178869336536
49,58,3,-2.9230931679406114,-0.6591398853794521,-43.72621197671947,-3.194102226482042,3.1047737954906087,-1.6500641904115712
49,65,3,0.3174628759597482,-1.3631764790072616,-50.039651328229525,-2.256119601805942,-2.217706977503027,0.49256199608811096
49,73,3,-1.424346740082437,-0.19566311632904743,-24.582486453906313,-2.505997962779096,2.5294364511428826,-2.8936945512515493
49,91,3,-1.695469896126717,-3.4453281602286587,2.2208675296193405,-6.984735345058753,-0.06173307715089702,1.3413747046428166
49,109,3,0.9656439646842767,-0.5303999613691985,-45.04484524659881,-0.2365250182859051,-2.388747796282333,1.0255304110832772
49,125,3,-0.6622110940496526,-4.944410748525968,-24.516887706036528,-6.3575214168067316,-1.2544172783942524,2.2742202805660234
49,148,3,-0.41126005266409393,-3.432833017806704,-28.134309997878518,-5.374558335772796,0.49056668448067847,-0.10153456492437553
49,231,3,-0.8498625023700477,-1.7817243384565309,-69.53991373405358,0.6618737571138077,2.024941706748165,1.6775901179346624
49,357,3,-38.14857634428755,31.349479229662983,303.27924320639,132.91554381001632,26.39267981326719,14.117634609455708
49,521,3,3.3944884233109134,0.8349396962038398,-36.76744873121254,-0.8294898051414457,-3.209629136875196,0.6305769271447238
49,526,3,2.396917289572251,0.8118993900597307,-53.96214203528393,-5.008218660292904,2.1268872373871623,-3.861611159563172
49,537,3,-0.9071154529031711,-0.15478589851483093,-0.18851415725316656,-3.4950869746916,-0.36059800885318966,-2.443002089188602
49,542,3,2.377469346684067,0.5745709721415206,-36.288994662211735,-4.157775456316808,-0.7648554392727452,-2.9574434538090655
49,552,3,30.221237658741316,13.025992621998848,-70.25358888364565,22.19814403135554,-31.38898645475509,14.399099462554217
49,558,3,-4.023422292053754,-0.10603689845057218,-8.771487119112066,-3.185831216277745,3.157034780994308,-1.150856144121543
49,564,3,4.152332420396695,-0.21281066067135868,-51.808033403310446,-2.6578631246229527,-3.3480969134508247,-0.853656790616486
49,570,3,-3.802621136183628,1.9486223095353097,-11.362747094562678,1.9854880353199142,2.3697747797699527,1.6211023665980429
49,576,3,2.422456450468193,3.086153851744477,-5.119412181028224,3.536979570078831,-5.602574266388548,1.3138602404925512
49,591,3,-2.6180803179159904,-1.4075498502206951,-48.219479152502686,-0.3459993352850078,2.830950988642172,0.4209220470961961
49,594,3,-6.894101119324854,-7.911966223584042,-15.71445553301237,-4.490731819997252,3.4507197905044826,5.324916518273558
49,617,3,-2.6289305058093575,-1.8792231016673888,-117.79266419071473,1.2927546783216084,8.653353952088317,-0.8324543299159213
49,629,3,11.443226710826893,6.5748186013645835,-42.56506961483501,3.305695304053153,-10.824798006560915,2.1208607241377253
49,631,3,1.7408439865943173,3.1781854093744197,-41.54537207281396,-2.9252855626022325,2.226849733913995,-2.071206970703069
49,651,3,6.012165132079906,5.676340236073102,-86.52928737171692,5.27554380075538,2.8190684449554975,-0.42085946546461944
49,669,3,2.47309789916266,-5.083889289892342,-45.058832639959974,-1.0518907962502662,-1.1508119159273515,5.747958575122743
49,762,3,9.845345110806697,29.73165114250598,487.3214129087611,148.20767996233604,-51.582226372864625,-14.375974868844862
49,1024,3,14.71503532491423,-7.02751320793033,253.50675218286898,-51.51603323254186,-54.82485243546247,-53.430709172029616
49,1036,3,-16.78835257832132,1.606135468922103,207.001398887061,-33.773206382080865,-39.50934202202414,-37.359012481210954
49,1052,3,-18.288130861658985,1.2619645176851044,253.21699144804558,-35.08624074664202,-38.84943932336617,-38.73162016178054
49,1067,3,-11.81554597567185,2.0824220895007652,129.40617703113548,-25.539616069530073,-47.42499436128411,-26.21951017809747
49,1095,3,-17.38518541365312,0.3294585607398339,154.95357473329136,-34.209350936060616,-41.06034949731663,-38.69129799680179
49,1102,3,-42.09548711288967,-48.58452340780785,31.098010570201723,16.98070204612546,12.776036192371976,122.80243999213798
49,1130,3,10.435451491315973,-6.158478063229669,169.87308581055333,-55.6871340630637,-56.68622594336634,-58.69645404154755
49,1144,3,3.843092731462889,1.4284264913030533,303.25695363895096,-53.96447045624846,-55.26531025342141,-60.49130050242641
49,1150,3,1.9850653393559128,-27.39430039192163,475.7443076818232,-173.7853055098268,-71.50697041248611,-133.89637569491512
49,1157,3,0.8468828821427579,10.220346641467467,-338.0939954637503,63.785230074188256,43.895253758762514,-46.03687842253355
49,1168,3,3.469327733440643,81.20296300207377,331.026269694471,13.328975587603072,-63.4444412227545,-50.772147558830525
49,1172,3,-15.437596070311123,13.687449916756833,211.95139084932134,-34.47615397756354,-47.26554613705871,-45.12111459916047
49,1179,3,7.448290454007818,74.05338786183361,268.5010164943783,10.511733312794636,-69.53465537838572,-43.56954106023308
49,1269,3,31.323712720433356,-13.928246407054285,301.7300503446997,-110.80844612149667,-59.928473812878394,-110.0015701505761
49,1491,3,-1.5738111515450512,2.1263309679168074,270.0758462293185,-65.74135831051876,-60.641384619717485,-70.37911347612378
49,1554,3,-8.468364968726668,67.72368531809728,333.82639107321677,-9.652418027890187,-60.15648514717021,-62.93136230228869
49,1557,3,-54.140454393186154,23.943008438337383,-635.5970264801254,-141.1299199538114,-20.998329015700097,110.06097916206804
49,1565,3,-73.65232007340657,0.8365027136049212,739.3965584234728,72.07849431434674,-26.23929330570451,92.87767606232086
49,1568,3,-17.104294345013827,-1.4490503249198832,193.89304928255774,-41.76388445854715,-56.76778540416182,-46.83386753563928
49,1575,3,11.20736089863584,-18.327021975261594,38.52953962514789,5.904849282015066,11.550333474676235,171.33211117400992
49,1582,3,-15.30751488961333,-10.884385316053077,164.4794553925533,-52.63381826442659,-52.10904537793778,-52.57648892731987
49,1587,3,-0.23177523976310965,2.1864277777987757,-50.401820020513696,-33.41630380674163,-48.24016019482068,-40.33441320046271
49,1592,3,-36.68893941294754,80.34366011983516,363.114786642119,4.36462176017069,-40.072315707262746,-66.31340930417562
49,1595,3,-28.5836075299788,83.80730451528437,443.7314947968215,164.48332234670718,-30.566723844142608,119.14288788546403
49,1614,3,-55.956476604355935,-37.59352663651434,-81.25730465747301,65.63345944285282,-12.93444231089341,100.41194075944982
49,1615,3,-78.72856732163993,10.997722151144057,350.45759940696377,-109.84843905987529,-63.22948526695173,78.10262684937341
49,1618,3,-38.70108827792926,-35.37098610172452,385.22271604614576,52.81163941458904,27.924337162646868,113.256179622898
49,1631,3,-60.41354622030008,-70.72331595885906,59.82537110089527,40.26034919376571,-20.649787118002433,96.0084594270338
49,1641,3,-26.443192846737972,72.41342312287291,331.4508866139647,-4.637151982245211,-47.30109910879584,-62.640005970279006
49,1644,3,-15.520497468681128,-4.155482230462647,301.97039775964095,-62.726888059126274,-58.93471291688523,-63.67511449662269
49,1655,3,-7.40792216721524,-0.5351286938651527,79.56895126236782,-45.73630263064901,-52.10935689914191,-51.862909154959304
49,1671,3,60.493135224536985,-63.71573624911634,232.76298865705894,166.96645156365574,-40.57554037594207,-135.89200579730843
49,1677,3,-24.06267362210236,67.39006067400922,303.319055129351,-7.53186162337745,-52.494071899736234,-63.1267347833264
49,1682,3,-33.69976869148031,4.046229462201478,75.34636442459498,82.62352958306063,3.1838239596946236,78.23654509178853
49,1688,3,-39.885878671768246,-91.21595011237486,424.16637692647527,-141.23649944747916,-40.96552649378762,-68.8756699829707
49,1881,3,26.760784339054112,-2.7446559647348643,-18.515624348572032,-69.54146164886984,-58.18200780723287,-76.47522574235012
49,2061,3,-33.12664483663725,-92.29395547614978,338.6270115175955,-145.11784581073982,-54.69454644129117,-74.5393786668962
49,2064,3,3.0134750835437387,11.585775126023194,-22.19046417443394,121.42445438602019,-4.479746167358983,138.84273953825218
49,2089,3,-49.446827737659554,62.83137494904931,274.85025351982284,-16.27127156284356,-28.555683025056585,-65.71975286390598
